safegraph_place_id,location_name,brands,top_category,sub_category,naics_code,latitude,longitude,city,region
sg:76d52f542c8d46a5a813a9c7b9fefd44,Cafe Ena,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.91945,-93.284292,Minneapolis,MN
sg:79a86a942b2a43e8b881c4d28220a418,Style Architects Weddings & Events,,Other Schools and Instruction,Fine Arts Schools,"611610",45.001921,-93.251573,Minneapolis,MN
sg:f4acef13fac84b4bb9ab91aacc54466c,Foxy Wax Studio,,Personal Care Services,Beauty Salons,"812112",44.951767,-93.29786,Minneapolis,MN
sg:1a3e5b5646a343cdaff00225e456ade7,Victory Christian Center,,Religious Organizations,Religious Organizations,"813110",44.948644,-93.22139,Minneapolis,MN
sg:1d36a68e24f54a35a6e1c8301a6686cd,Office of Hypnosis,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),"621330",44.960183,-93.237462,Minneapolis,MN
sg:28455072232049369201e3b8618b56f8,Anytime Fitness,Anytime Fitness,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.949711,-93.288292,Minneapolis,MN
sg:3de184ed24cb440686db30e0112b579f,Nodland Lynn Dr,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),"621330",44.945412,-93.323569,Minneapolis,MN
sg:5b6430d9b2bf46b09adf14d71f382c54,Haji Towing Service,,Support Activities for Road Transportation,Motor Vehicle Towing,"488410",44.932448,-93.247718,Minneapolis,MN
sg:a3c9df1e77ce4edd8835a7dfe333525e,Loren on Park,,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,Assisted Living Facilities for the Elderly,"623312",44.954372,-93.264176,Minneapolis,MN
sg:35524d8724d6451c969a48baffe09e23,T-Mobile,T-Mobile,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"517312",45.005007,-93.228175,Minneapolis,MN
sg:5e0543bf45664508adad874940e7ab1b,Minneapolis Impound Lot,,Depository Credit Intermediation,Commercial Banking,"522110",44.976853,-93.292462,Minneapolis,MN
sg:98cf8a14a1cc4b359244dd6445838eef,Byler Bodywork,,Personal Care Services,Other Personal Care Services,"812199",44.93439,-93.283421,Minneapolis,MN
sg:006aa75cd4374300b0f0942d91ba538b,Salt of the Earth,,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores","446120",45.029709,-93.313872,Minneapolis,MN
sg:4a572ecce72f4286992ee3a03f48766a,Pharmacie,,Furniture Stores,Furniture Stores,"442110",44.952212,-93.287748,Minneapolis,MN
sg:7faff50ec2b14c1690b936650997d76d,Uptown Natural Care Center,,Offices of Other Health Practitioners,Offices of Chiropractors,"621310",44.960731,-93.292475,Minneapolis,MN
sg:921cf1d1815048e5b5a5dc7fab50d5b5,Phelps Park,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.931452,-93.263723,Minneapolis,MN
sg:b2bf46159800470da73a8e487e5e925f,City County Federal Credit Union,,Depository Credit Intermediation,Commercial Banking,"522110",44.91777,-93.262216,Minneapolis,MN
sg:7568c9df17584b3eaf2ac3a0f1a7d667,Schmitz Burns Sarah MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.975275,-93.272337,Minneapolis,MN
sg:b720fac28cfe4527b339dbe789edf851,Almost Famous Body Piercing,,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,"448310",44.98805,-93.254218,Minneapolis,MN
sg:f08829ab0eb047a782a5a82b161a7e0e,Patrick's Bakery & Cafe,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.893916,-93.289385,Minneapolis,MN
sg:ac2c4b23c7694871808e1269f8bd2d83,Envy Nails,,Personal Care Services,Nail Salons,"812113",44.948579,-93.301108,Minneapolis,MN
sg:c42f3c5d89f3492ca7c735e5310c1f91,Bennett Lani PHD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.968091,-93.285916,Minneapolis,MN
sg:a1f51702506c440388102dbd9bb0c247,Wells Fargo,Wells Fargo,Depository Credit Intermediation,Commercial Banking,"522110",44.976166,-93.271917,Minneapolis,MN
sg:a5fed14da914484e946d96eea945264e,Dave The Pie Guy,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.938046,-93.284557,Minneapolis,MN
sg:b950c45e8ee44a1296f80a7169eae8e8,Jacques',,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.976257,-93.271497,Minneapolis,MN
sg:f7d9f750d856498390d3be4db2a27782,Milstein Simon MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.952514,-93.260492,Minneapolis,MN
sg:0a310347f8414bcab0369cf6617ace36,Ids Center,,Lessors of Real Estate,Malls,"531120",44.976123,-93.272004,Minneapolis,MN
sg:9f11a96757724e78aeed2f6c7c858811,KinderCare,KinderCare,Child Day Care Services,Child Day Care Services,"624410",44.922946,-93.327175,Minneapolis,MN
sg:ede99edb1ff346128a420bfa2e50161c,Cedar Avenue Repair,,Automotive Repair and Maintenance,General Automotive Repair,"811111",44.924942,-93.246988,Minneapolis,MN
sg:42b89f71cb0149679d5d4cc259a1d3c3,Dinkytown Optical,,Health and Personal Care Stores,Optical Goods Stores,"446130",44.980452,-93.23522,Minneapolis,MN
sg:120d442faf6d47488e2793381915d1de,Bachman's Floral Home Garden,,Florists,Florists,"453110",44.892769,-93.281569,Minneapolis,MN
sg:6495da40be0c4fe9a4989e258ce02849,Porchetteria,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.912209,-93.308428,Minneapolis,MN
sg:84e87514e993407eafabe537a248637b,Magus Books & Herbs,,Book Stores and News Dealers,Book Stores,"451211",45.007693,-93.247621,Minneapolis,MN
sg:8f870e35654d44cdb4b4d8700790975c,Budget Rent A Car,Budget Rent A Car,Automotive Equipment Rental and Leasing,Passenger Car Rental,"532111",44.97219,-93.271095,Minneapolis,MN
sg:c0913a256f254673b50c5515313d49f4,Sudz Salon,,Personal Care Services,Beauty Salons,"812112",44.958998,-93.294737,Minneapolis,MN
sg:c790ce089bcb46ebb9810e6a5e1bc1da,Shulamit Piano Lessons,,"Sporting Goods, Hobby, and Musical Instrument Stores",Musical Instrument and Supplies Stores,"451140",44.966842,-93.244917,Minneapolis,MN
sg:2c19b5c3ed3a419fafb36e7cc9d6571d,Hampton,Hampton,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"721110",44.97118,-93.216863,Minneapolis,MN
sg:3d0e188b05d4437daca89f34ecb9e5a9,Lake Dental Studio,,Offices of Dentists,Offices of Dentists,"621210",44.95788,-93.281723,Minneapolis,MN
sg:4b49e302b41d4f8fad0e4b0855cb8d8b,Qdoba Mexican Grill,Qdoba Mexican Grill,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.980173,-93.235759,Minneapolis,MN
sg:e8332f0b6bf54c86b56427514ba51837,Abubakar As Sadique Islamic Center,,Religious Organizations,Religious Organizations,"813110",44.950811,-93.256935,Minneapolis,MN
sg:f70d9e22113242c9968d80ee150c9411,Calhoun Dental,,Offices of Dentists,Offices of Dentists,"621210",44.949097,-93.321511,Minneapolis,MN
sg:625782e3551e4574b6868819c5794c0b,Michaels Stores,Michaels Stores,"Sporting Goods, Hobby, and Musical Instrument Stores","Hobby, Toy, and Game Stores","451120",45.005149,-93.231198,Minneapolis,MN
sg:1434cd42d07d4a3dae4c2238ae2a6245,Upper St Anthony Falls Lock and Dam,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.98112,-93.25815,Minneapolis,MN
sg:28f6c05a2da04922858e6ffca30b9e90,Moto I,,,,,44.948694,-93.288418,Minneapolis,MN
sg:40277e916a7c4b9480783457f8042bff,Scott Ja Mamas,,,,,44.903867,-93.278418,Minneapolis,MN
sg:757ec572838b44a7b506f4e2d6ca5841,Shear Art Hair Studio,,Personal Care Services,Beauty Salons,"812112",44.92705,-93.23184,Minneapolis,MN
sg:c147f6f6383b4e48bc9890021645ddb7,Frederick R Weisman Art Museum,,"Museums, Historical Sites, and Similar Institutions",Museums,"712110",44.973044,-93.237096,Minneapolis,MN
sg:ec69205544ed453b91ebe174632a9859,The Julia M Davis Speech Language Hearing Center,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),"621330",44.978252,-93.238033,Minneapolis,MN
sg:18a2f828e9ff41dcb3ef9e07b6753d7f,Dakota,,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),"722410",44.97365,-93.275295,Minneapolis,MN
sg:d7ee89fea26244a79f47f5930356669d,My Burger,,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.976918,-93.269871,Minneapolis,MN
sg:e101f3da61f4478c898b92f2037f1a8c,J Jill the Store,,Clothing Stores,Women's Clothing Stores,"448120",45.014893,-93.228474,Minneapolis,MN
sg:164f463726394e698583488fe221c8aa,Cedar Towing & Auction,,Support Activities for Road Transportation,Motor Vehicle Towing,"488410",44.938701,-93.229553,Minneapolis,MN
sg:15546dfa36df4471968a72a9746b0ad8,Sujit R Varma MBBS MD FAPA,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.905393,-93.28869,Minneapolis,MN
sg:561e917c53f94e5b8eb404a4ac81095e,Krovitz Debbie M A,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),"621330",44.964136,-93.281565,Minneapolis,MN
sg:63210811eabf4412a35e2088a947bf39,Tea Shop Minneapolis,,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores","445310",44.985356,-93.248718,Minneapolis,MN
sg:89bace1b933d4da1adf28b4e2368f5fd,DTR/VILLA,DTR/VILLA,Clothing Stores,Family Clothing Stores,"448140",44.998315,-93.286687,Minneapolis,MN
sg:5fb75e8939454b299b4734488bff647d,Northside Food Market,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",45.020187,-93.28832,Minneapolis,MN
sg:5e09d0d8551d4f34a1d553bdd909fdc0,University of Minnesota Physicians,,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools","611310",44.967256,-93.238195,Minneapolis,MN
sg:cf101f706c734c03ab4336e8faba0b5c,L A Rockler Fur Company,,Clothing Stores,Women's Clothing Stores,"448120",44.981092,-93.271808,Minneapolis,MN
sg:2ad4535696a747d79568bc2b52841476,Buffalo Exchange,Buffalo Exchange,Used Merchandise Stores,Used Merchandise Stores,"453310",44.95294,-93.287741,Minneapolis,MN
sg:798004db5c1044e5a746ea2abdcb5002,Ten Perfect Nail,,Personal Care Services,Nail Salons,"812113",44.948198,-93.283469,Minneapolis,MN
sg:895d0a21cfa84975b8d286c4784b572e,Wellstone International High,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.9297,-93.231786,Minneapolis,MN
sg:acd501a391b7435e99503cb992203886,ARCO,ARCO,Gasoline Stations,Gasoline Stations with Convenience Stores,"447110",44.933891,-93.252679,Minneapolis,MN
sg:e174d42b60ab41a8a6e4c37df5457a24,Sprout Salad Company,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.973412,-93.223242,Minneapolis,MN
sg:303843db7a22491d841b2e6c6722ce58,Anytime Fitness,Anytime Fitness,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.971654,-93.21815,Minneapolis,MN
sg:60954374032847bd9fa16aba11615c57,Doroschak Dental,,Offices of Dentists,Offices of Dentists,"621210",44.998501,-93.264183,Minneapolis,MN
sg:8476a0e7264047d487e88292308b7b39,Minneapolis Yoga,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.950557,-93.288556,Minneapolis,MN
sg:d93b81ee026a4e2880c8d7afd4d6cfab,Ping's Szechuan Bar & Grill,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.968789,-93.277491,Minneapolis,MN
sg:8c7c6815d57042ca9bf05b2ee49e9598,LA Fitness,LA Fitness,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.947589,-93.297654,Minneapolis,MN
sg:820b63787dbb43429a3f3782c4ee936b,Adam R Maki Ameriprise Financial Services,,Other Financial Investment Activities,Investment Advice,"523930",44.974004,-93.280014,Minneapolis,MN
sg:c068237c8baa4ddc921b97a9d5421d93,Brasa Rotisserie,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.989517,-93.251223,Minneapolis,MN
sg:c80359f227854ded9145db10183e7960,Holy Rosary Santo Rosario Church,,Religious Organizations,Religious Organizations,"813110",44.958721,-93.249545,Minneapolis,MN
sg:edc655ce52cf4f768752b3bbfe7432e8,Bartig Violin Service,,"Sporting Goods, Hobby, and Musical Instrument Stores",Musical Instrument and Supplies Stores,"451140",45.034921,-93.258486,Minneapolis,MN
sg:6c8f85ec698f41c0b2040567a2999e61,Texaco Express Lube,,Automotive Repair and Maintenance,General Automotive Repair,"811111",44.937876,-93.288622,Minneapolis,MN
sg:1a43bbc2889e4a89be24d7c138e29811,Park and Shop Parking Ramp,,Other Personal Services,Parking Lots and Garages,"812930",44.976843,-93.274613,Minneapolis,MN
sg:54bcea71a09c44e9a60b77a398dd6c06,Haircuts Unlimited,,,,,44.905377,-93.26318,Minneapolis,MN
sg:e7e54956400f4ba9aed05e97fb4ab9e4,Summit Academy Opportunities Industrialization Center,,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools","611310",44.983511,-93.29276,Minneapolis,MN
sg:18be79b656bb458cb63f361936f5d51c,St Maron's Catholic Church Maronite Rite,,Religious Organizations,Religious Organizations,"813110",44.994682,-93.261524,Minneapolis,MN
sg:5a9ee2a619f945d18106d8b4ec7f7b08,Ameriplan Dental,,Offices of Dentists,Offices of Dentists,"621210",45.012812,-93.253392,Minneapolis,MN
sg:b0c503616c524a2b882c8ed745c02402,Ooh Aaah On Site Chair Massage,,Personal Care Services,Other Personal Care Services,"812199",44.975992,-93.274597,Minneapolis,MN
sg:4fd148c9838d44bd8ee5e60ef4ecff5e,Bryn Mawr Chiropractic,,Offices of Other Health Practitioners,Offices of Chiropractors,"621310",44.973405,-93.308627,Minneapolis,MN
sg:4ad5f9630caf4a18b1d741b41a0e22bf,Penn Gas Stop,,Gasoline Stations,Gasoline Stations with Convenience Stores,"447110",45.006193,-93.307843,Minneapolis,MN
sg:7df79bf91ccd485d97fcad0d7fb0179e,Walgreens,Walgreens,Health and Personal Care Stores,Pharmacies and Drug Stores,"446110",45.015243,-93.247676,Minneapolis,MN
sg:852d02da2e3744f9a5595fb5cb6317f5,Bethany Residence And Rehabilitation Center,,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,Assisted Living Facilities for the Elderly,"623312",45.011811,-93.234326,Minneapolis,MN
sg:c4f4d26171e043979a738c3f56ada561,Town Dental City of Lakes,,Offices of Dentists,Offices of Dentists,"621210",44.902666,-93.278416,Minneapolis,MN
sg:2f2c1290c66142178a78cda8d1e4d2d0,Broadway Arts & Technology,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.946118,-93.227783,Minneapolis,MN
sg:a46899b076a64d4ba8ab1bf96adf8470,The Cabooze,,"Sporting Goods, Hobby, and Musical Instrument Stores",Musical Instrument and Supplies Stores,"451140",44.963416,-93.247065,Minneapolis,MN
sg:cddec020925c40e9b9f4e74754936305,Minneapolis Oxygen Company,,Building Material and Supplies Dealers,Hardware Stores,"444130",45.02598,-93.282776,Minneapolis,MN
sg:2ab8aea99b08413e982c9fbff39399f4,Ellwood Automotive,,Automotive Repair and Maintenance,General Automotive Repair,"811111",44.930926,-93.278315,Minneapolis,MN
sg:a9704f6a5a76464eb0b0100ba35b065c,Shelters,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.994324,-93.256306,Minneapolis,MN
sg:c6fee78baedb445ab4d5723af867509b,Minneapolis Food Delivery,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.952121,-93.297829,Minneapolis,MN
sg:feb73ddea78643969ba88467ab061f2d,Holy Land Midtown,,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores","445310",44.949096,-93.26072,Minneapolis,MN
sg:7974c74b0e7d4a79add09d0d6ce027fc,The Lynhall,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.954111,-93.288487,Minneapolis,MN
sg:ceedb5bd603e44b59c54c0e70e1155a1,Green Dragon Kung Fu Association,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.934399,-93.283403,Minneapolis,MN
sg:16df3c0ac9b24b9b91dc8d6cbb84e3f7,Minneapolis Fire Department Station 27,,"Justice, Public Order, and Safety Activities",Fire Protection,"922160",44.905131,-93.278501,Minneapolis,MN
sg:24c29ca3a183471b91759ed08db8981f,Best Academy Lincoln,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.988933,-93.30765,Minneapolis,MN
sg:aa4d745ad799481c81070d98338ee6ca,Tasty Pot Minneapolis,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.981223,-93.23557,Minneapolis,MN
sg:d41342579fec44db95a520501dc04e35,Jean Schwartz Artola,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.951062,-93.263057,Minneapolis,MN
sg:d416cd19978d4c2ebfe433292ed266d2,Boost Mobile,Boost Mobile,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"517312",44.948166,-93.271946,Minneapolis,MN
sg:288a0c6c3a84424f923a4be4f50f2373,HealthSource,,Offices of Other Health Practitioners,Offices of Chiropractors,"621310",44.961445,-93.288225,Minneapolis,MN
sg:af749825affb41bb978d3d1c1d2a2d0e,Sorenson Dental Clinic,,Offices of Dentists,Offices of Dentists,"621210",44.894937,-93.267348,Minneapolis,MN
sg:cbd7046a8e944da9bd8263ab3d8bde51,Gandhi Mahal,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.947932,-93.232915,Minneapolis,MN
sg:965d5251d821495fa061a6cc1f26b5aa,Rainbow Laundry,,Drycleaning and Laundry Services,Drycleaning and Laundry Services (except Coin-Operated),"812320",44.956171,-93.296978,Minneapolis,MN
sg:bee520b50f524bf884015657afb2d8b6,Promo Solutions,,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220",44.978343,-93.268638,Minneapolis,MN
sg:22d4c0f5f6644fd79103689c51bd2245,Alyssa Hill Bodywork,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.95437,-93.23284,Minneapolis,MN
sg:166cbf3ec9394aaea31d5cb081b0a49b,Proeschel Dan M DDS,,Offices of Dentists,Offices of Dentists,"621210",44.913436,-93.222438,Minneapolis,MN
sg:1da1faac1384467995e53454b62cd6f0,New Moon Rising,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.954789,-93.232795,Minneapolis,MN
sg:42d1cef4e3c4456a9ed4932de4414e14,Fk Art Glass,,"Sporting Goods, Hobby, and Musical Instrument Stores",Musical Instrument and Supplies Stores,"451140",45.001893,-93.290748,Minneapolis,MN
sg:eff403881c004d57a003726d2ae9c6f0,Grace Temple Ministries,,Religious Organizations,Religious Organizations,"813110",44.951615,-93.270962,Minneapolis,MN
sg:405922bfc9c14d0c83adedbf7f11144c,Erbert & Gerbert's,Erbert & Gerbert's,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.979483,-93.234573,Minneapolis,MN
sg:58006961874c4dcb8bf267d57bca1d4d,Gas Stop,,Gasoline Stations,Gasoline Stations with Convenience Stores,"447110",45.023904,-93.308684,Minneapolis,MN
sg:09ab5faf2f084f059a18d85df927cb25,Metro Magazine,,Book Stores and News Dealers,Book Stores,"451211",44.975654,-93.256329,Minneapolis,MN
sg:47691ff117c54dd8b6d51df844d40ad6,Running Room,Running Room,Shoe Stores,Shoe Stores,"448210",44.948257,-93.299157,Minneapolis,MN
sg:c3d70b639ac849ed89870430c93ef8af,Creekside Acupressure Clinic,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.915124,-93.262995,Minneapolis,MN
sg:ccdf7d24809c42fb9075c0877eca41fe,Nellie Stone Johnson Elementary,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",45.007015,-93.290383,Minneapolis,MN
sg:474d76961522484781358d1f02804ab8,Natural Step School of Tai Chi for Health & Conscious Living,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.977341,-93.317565,Minneapolis,MN
sg:4a4d9a19d6574784a3793e8ee9929877,Hop Wong,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.949274,-93.262971,Minneapolis,MN
sg:d96167a9156146cea02701cfcdc9c2f7,Baraka Auto Center,,Automotive Repair and Maintenance,General Automotive Repair,"811111",44.948665,-93.286026,Minneapolis,MN
sg:84755bfefffd405e8e7456667309281b,Nghia's Auto Service,,Automotive Repair and Maintenance,General Automotive Repair,"811111",45.031148,-93.31333,Minneapolis,MN
sg:16ea8a89fb2d449283c69a61321633fa,Buisman Terry,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.974995,-93.273465,Minneapolis,MN
sg:17167ee34d6848178a2fa461291b1b59,SportsEngine,,Other Miscellaneous Manufacturing,Sign Manufacturing,"339950",44.999167,-93.250107,Minneapolis,MN
sg:36462e45562749aa8b246f5f36ba9bf5,Laughing Water,,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220",44.912805,-93.232834,Minneapolis,MN
sg:230feeb11d18412198da9e7a5ae3b5ec,AC Hotel,AC Hotel,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"721110",44.980076,-93.271326,Minneapolis,MN
sg:6e8913019deb4d8ba05db494f3311c1e,Always Nails,,Personal Care Services,Nail Salons,"812113",44.960325,-93.294008,Minneapolis,MN
sg:830813a556444da591b5c2a7b014db63,Life Center of Prayer,,Religious Organizations,Religious Organizations,"813110",44.972269,-93.260466,Minneapolis,MN
sg:b2aaf869dc474b77a7e22acc478f8401,Park Supply of America,,Building Material and Supplies Dealers,Hardware Stores,"444130",44.954759,-93.23131,Minneapolis,MN
sg:2040cb4d34f54197827a1c3619a23a5b,Acupuncture Health Center,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.951592,-93.263041,Minneapolis,MN
sg:6fb846589ec643b5ac946be47ec27444,Kinhdo Vietnamese Restaurant,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.952133,-93.297864,Minneapolis,MN
sg:746e952ae91a49feb73639f74a29e3c9,Heartwood Montessori School Northeast Minneapolis,,Child Day Care Services,Child Day Care Services,"624410",45.004005,-93.259289,Minneapolis,MN
sg:844bf52185c44dfbadc33895c22190c3,Jimmy John's,Jimmy John's,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.979049,-93.27456,Minneapolis,MN
sg:8600236b0ad14f468ea92a4d14f115f7,Market Foods International,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.980827,-93.21309,Minneapolis,MN
sg:a9b40f6436c54b06b25d459964ae31d9,Pure Health Chiropractic,,Offices of Other Health Practitioners,Offices of Chiropractors,"621310",44.999072,-93.246707,Minneapolis,MN
sg:c7bbfd025bca4994ac5934be74a79763,Kenwood Elementary,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.962233,-93.307764,Minneapolis,MN
sg:cde781bd5002402283afd919fcdad287,Interstate Parking,,Other Personal Services,Parking Lots and Garages,"812930",44.975236,-93.2635,Minneapolis,MN
sg:24eb44ad7d9046b08fd6235e63cb696e,7 Mile Fashion,,,,,44.998309,-93.287335,Minneapolis,MN
sg:21da2130998b44fba91093fce17b1ea3,Grand Cafe,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.933842,-93.284701,Minneapolis,MN
sg:51e1adb09f714043ba15207f53198812,Salem Lutheran Church,,Religious Organizations,Religious Organizations,"813110",44.952292,-93.287129,Minneapolis,MN
sg:5fda388757df45b5a9547ad081e2ea94,Jeromeo,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.984101,-93.273623,Minneapolis,MN
sg:9e41ce9c53674edc913f395865425291,Saint Sabrina's,,Personal Care Services,Other Personal Care Services,"812199",44.953982,-93.2972,Minneapolis,MN
sg:a438efc79a9d45f6921eccf3b9bc09d8,Kokapelli,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.980232,-93.274813,Minneapolis,MN
sg:d5aeb4d7d57b4beb8a8b56639acb2933,Kung Fu Tea Dinkytown,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.981925,-93.235124,Minneapolis,MN
sg:35b09b579b7b46b2b77ac3b353fd8db6,Common Roots Cafe,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.955711,-93.288541,Minneapolis,MN
sg:4ac6241b648c4ee9a7889af59e10f551,East Bank Hospital University of Minnesota Medical Center,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.971131,-93.231181,Minneapolis,MN
sg:69407cb5ad3d4383af5f1312b4f6a884,Jackson's Hole,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.982409,-93.271184,Minneapolis,MN
sg:aeb77c63050b4a1ab950396ebc2785f0,TILT Pinball Bar,,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),"722410",44.955073,-93.275607,Minneapolis,MN
sg:64fe1217a3e74bccb526364c508c41f2,Wells Fargo,Wells Fargo,Depository Credit Intermediation,Commercial Banking,"522110",44.967638,-93.208118,Minneapolis,MN
sg:112909b416f34fc5b79f443b313cafe2,Popeyes Louisiana Kitchen,Popeyes Louisiana Kitchen,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.948564,-93.283495,Minneapolis,MN
sg:feab6dfd434d4f0ba2d933e661286a38,Nelson's Performance & Repair Dinkytown,,Automotive Repair and Maintenance,General Automotive Repair,"811111",44.991283,-93.219375,Minneapolis,MN
sg:1c526db590a54ea09e64e94053f18862,Cedar Inn,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.927138,-93.247096,Minneapolis,MN
sg:3a429eb1dfab480b8987f5c8afa71440,Bryn Mawr Market,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.97368,-93.308839,Minneapolis,MN
sg:615a617a115943f78826d4f6a8a44d78,Five Guys,Five Guys,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.959768,-93.293911,Minneapolis,MN
sg:8889c032f388493eb39416aec4f44528,Jimmy's Bar & Lounge,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",45.007339,-93.261851,Minneapolis,MN
sg:b8e66c1229ac4eea8b344e73928ad4c9,Radiant Life Yoga,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.953873,-93.292812,Minneapolis,MN
sg:fce07ba845584446ba32e97d7d8fd81b,Marcy Park,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.985744,-93.237599,Minneapolis,MN
sg:0fe2d7ad52b644b7a82bfa59bfaf5721,The UPS Store,The UPS Store,Couriers and Express Delivery Services,Couriers and Express Delivery Services,"492110",44.978048,-93.273405,Minneapolis,MN
sg:15911f2dc3a940119200b4f299f66739,Hair O Smith,,Personal Care Services,Beauty Salons,"812112",45.003143,-93.270838,Minneapolis,MN
sg:625960edd1b640b5903c040a8a3cbe4f,Heirloom Custom Woodworks,,Furniture Stores,Furniture Stores,"442110",44.995396,-93.228274,Minneapolis,MN
sg:8109caaa9d0545a0bec70ee79214e928,Milwaukee Road,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.980444,-93.263196,Minneapolis,MN
